,file,class,x1,y1,x2,y2,score
1259,Dobes et al. 2011 Vlineves-27.jpg,map,43.458496,57.448837,445.8757,355.55786,0.29174748
1260,Dobes et al. 2011 Vlineves-27.jpg,scale,223.0815,324.23474,319.02124,340.5224,0.16151196
1261,Dobes et al. 2011 Vlineves-28.jpg,grave_cross_section,244.6825,357.08945,368.17865,368.87204,0.14409569
1262,Dobes et al. 2011 Vlineves-28.jpg,scale,242.35619,178.02142,354.68213,189.47498,0.11712202
1263,Dobes et al. 2011 Vlineves-28.jpg,scale,292.95444,465.24948,360.74472,473.5375,0.10890493
1264,Dobes et al. 2011 Vlineves-28.jpg,scale,242.98703,356.675,353.14835,367.68945,0.1030485
1265,Dobes et al. 2011 Vlineves-28.jpg,scale,263.58963,385.1027,348.5397,395.44534,0.101343974
1266,Dobes et al. 2011 Vlineves-29.jpg,grave_photo,68.35202,630.1475,511.96164,772.99994,0.14852682
1267,Dobes et al. 2011 Vlineves-30.jpg,grave_photo,92.08117,115.85431,269.34717,243.70935,0.6957931
1268,Dobes et al. 2011 Vlineves-30.jpg,grave_photo,157.04816,125.956635,231.96317,187.151,0.1742281
1269,Dobes et al. 2011 Vlineves-30.jpg,grave_photo,301.96857,118.54699,425.37384,262.83417,0.16841489
1270,Dobes et al. 2011 Vlineves-30.jpg,grave_photo,44.405334,614.4832,527.53687,762.95575,0.14821118
1271,Dobes et al. 2011 Vlineves-31.jpg,map,67.447815,73.91031,419.50146,389.18564,0.6603258
1272,Dobes et al. 2011 Vlineves-32.jpg,grave_photo,99.20535,630.7733,543.8894,789.7938,0.13400805
1273,Dobes et al. 2011 Vlineves-34.jpg,map,132.62827,96.04712,437.1915,392.59668,0.19522454
1274,Dobes et al. 2011 Vlineves-34.jpg,map,153.48422,93.69988,426.598,242.39603,0.11220528
1275,Dobes et al. 2011 Vlineves-35.jpg,grave,272.64255,130.05644,430.1509,276.21393,0.95516604
1276,Dobes et al. 2011 Vlineves-35.jpg,grave,93.09074,118.499725,257.5953,284.00858,0.9538836
1277,Dobes et al. 2011 Vlineves-35.jpg,grave,146.01349,105.32814,435.73938,282.67596,0.10480496
1278,Dobes et al. 2011 Vlineves-37.jpg,grave_photo,101.52257,626.5401,534.57983,790.2839,0.11011722
1279,Dobes et al. 2011 Vlineves-38.jpg,map,115.10242,90.648865,433.58826,368.42508,0.796752
1280,Dobes et al. 2011 Vlineves-38.jpg,scale,130.70471,355.19418,200.81467,364.30478,0.13083935
1281,Dobes et al. 2011 Vlineves-44.jpg,grave_photo,97.56178,633.9616,532.92126,770.3404,0.1128709
1282,Dobes et al. 2011 Vlineves-45.jpg,grave_cross_section,28.460983,626.9035,521.1032,776.6882,0.106778674
1283,Dobes et al. 2011 Vlineves-49.jpg,grave_photo,65.40889,647.0047,536.11505,798.15704,0.101997465
1284,Dobes et al. 2011 Vlineves-50.jpg,grave_photo,80.98941,607.87976,501.50687,795.5093,0.15061806
1285,EuropeJews.Hubinek.MANUAL-1.jpg,map,34.067657,13.514709,404.62122,452.16904,0.28492448
1286,EuropeJews.Hubinek.MANUAL-1.jpg,goods,312.6869,445.11636,344.08118,461.51773,0.1284532
1287,EuropeJews.Hubinek.MANUAL-1.jpg,goods,199.83733,90.997925,251.10976,186.1336,0.1063796
1288,EuropeJews.Hubinek.Maxime (1)-1.jpg,grave_photo,126.74837,81.44559,495.05054,422.75256,0.17644411
1289,EuropeJews.Hubinek.Maxime (1)-1.jpg,map,126.74837,81.44559,495.05054,422.75256,0.168143
1290,EuropeJews.Hubinek.Maxime (1)-1.jpg,goods,196.04977,127.28482,250.58731,212.00043,0.16077387
1291,EuropeJews.Hubinek.Maxime (1)-1.jpg,grave_cross_section,305.61163,149.19435,409.71637,271.6297,0.10592467
1292,EuropeJews.Hubinek.Maxime-1.jpg,goods,198.13655,129.7608,249.47032,209.89572,0.27247497
1293,EuropeJews.Hubinek.Maxime-1.jpg,grave_photo,128.89568,59.09691,487.06403,416.4248,0.17095225
1294,EuropeJews.Hubinek.Maxime-1.jpg,map,140.59409,80.28146,469.19492,386.4496,0.11090867
1295,EuropeJews.Hubinek.Maxime-1.jpg,grave,128.89568,59.09691,487.06403,416.4248,0.10731566
1296,Haak et al. Forthcoming-01.jpg,arrow_up,443.02728,615.4457,462.18048,631.9679,0.2160756
1297,Haak et al. Forthcoming-01.jpg,arrow_up,429.83957,614.6588,454.27335,629.7101,0.12421115
1298,Haak et al. Forthcoming-04.jpg,arrow_up,438.5312,617.168,458.58826,631.6396,0.14898042
1299,Haak et al. Forthcoming-26.jpg,skull_photo,205.8895,168.24153,264.83234,227.92308,0.96702266
1300,Haak et al. Forthcoming-26.jpg,skeleton_photo_left_side,154.61234,149.66278,302.18976,453.60638,0.76959854
1301,Haak et al. Forthcoming-26.jpg,grave_photo,90.65846,133.69154,330.69403,503.80963,0.41329652
1302,Haak et al. Forthcoming-26.jpg,skull_photo,260.88785,352.50934,321.0801,400.86108,0.25691614
1303,Haak et al. Forthcoming-26.jpg,skull_photo,197.80658,162.20766,276.8255,264.02472,0.21770011
1304,Haak et al. Forthcoming-26.jpg,skeleton_photo_right_side,146.69315,242.4872,315.63568,536.10114,0.10686651
1305,Haak et al. Forthcoming-26.jpg,skull_photo,222.82675,174.35597,285.80554,235.20192,0.106169544
1306,Haak et al. Forthcoming-27.jpg,map,87.606064,50.33281,347.28894,310.0796,0.6809647
1307,Haak et al. Forthcoming-27.jpg,grave_cross_section,96.71167,587.2376,528.5442,796.90533,0.103875265
1308,Haak et al. Forthcoming-28.jpg,map,55.670242,31.754974,440.5617,400.27405,0.4441362
1309,Haak et al. Forthcoming-29.jpg,map,21.004456,39.243774,397.26382,325.02533,0.6907591
1310,Haak et al. Forthcoming-30.jpg,map,29.108078,47.077835,457.98895,296.45532,0.7075515
1311,Haak et al. Forthcoming-30.jpg,map,64.66521,86.7504,381.17395,237.47858,0.37991372
1312,Haak et al. Forthcoming-30.jpg,grave_cross_section,323.6953,211.57253,395.68628,225.77266,0.111371845
1313,Haak et al. Forthcoming-30.jpg,grave_cross_section,100.51405,585.49805,533.3951,799.23584,0.10569466
1314,Haak et al. Forthcoming-31.jpg,grave,164.83649,113.86892,347.2536,288.03796,0.75778276
1315,Haak et al. Forthcoming-31.jpg,grave_cross_section,72.995384,119.662704,177.67764,189.40935,0.2827411
1316,Haak et al. Forthcoming-31.jpg,map,70.251816,65.608315,162.18834,113.64933,0.21460633
1317,Haak et al. Forthcoming-31.jpg,grave_cross_section,299.35306,205.30684,433.37357,294.03662,0.17927918
1318,Haak et al. Forthcoming-31.jpg,grave,73.69765,69.20062,160.0049,103.66611,0.1467952
1319,Haak et al. Forthcoming-31.jpg,map,368.997,315.57944,454.60303,363.40366,0.1271399
1320,Haak et al. Forthcoming-31.jpg,goods,430.2049,107.97751,452.97754,141.91428,0.12164199
1321,Haak et al. Forthcoming-31.jpg,map,282.18515,310.84305,372.50613,364.74496,0.11281894
1322,Haak et al. Forthcoming-33.jpg,map,48.485046,141.13428,332.1546,423.26385,0.3407173
1323,Haak et al. Forthcoming-34.jpg,map,66.54442,13.222168,382.32013,409.49356,0.2097043
1324,Langova 2009 Vlineves-016.jpg,scale,88.13007,147.29544,141.53796,156.27045,0.12835822
1325,Langova 2009 Vlineves-017.jpg,grave_cross_section,89.68176,696.6913,513.179,770.5027,0.10391883
1326,Langova 2009 Vlineves-021.jpg,grave_cross_section,89.59053,696.08093,511.54706,770.4862,0.11372128
1327,Langova 2009 Vlineves-025.jpg,grave_cross_section,79.83882,694.9814,501.78125,775.3228,0.12601843
1328,Langova 2009 Vlineves-027.jpg,grave_cross_section,94.306274,696.10187,510.1333,770.3403,0.10037574
1329,Langova 2009 Vlineves-039.jpg,grave_cross_section,87.03285,694.7309,496.83044,774.3145,0.10604384
1330,Langova 2009 Vlineves-040.jpg,grave_cross_section,91.84515,695.7756,510.32526,770.82965,0.11507636
1331,Langova 2009 Vlineves-041.jpg,grave_cross_section,40.10486,696.77136,441.16608,774.20825,0.107795365
1332,Langova 2009 Vlineves-042.jpg,grave_cross_section,86.010506,59.239258,255.68478,410.22974,0.20986971
1333,Langova 2009 Vlineves-042.jpg,grave_cross_section,129.23312,278.74228,277.3851,545.761,0.17587306
1334,Langova 2009 Vlineves-042.jpg,map,96.20137,193.46716,293.14856,573.9194,0.1527682
1335,Langova 2009 Vlineves-042.jpg,grave_cross_section,261.7861,453.30057,296.58652,584.86804,0.12885968
1336,Langova 2009 Vlineves-045.jpg,grave_cross_section,41.122406,695.3425,441.07117,773.49817,0.1052347
1337,Langova 2009 Vlineves-046.jpg,map,87.09282,229.16025,535.85,395.82535,0.18956989
1338,Langova 2009 Vlineves-046.jpg,grave_cross_section,74.89458,221.71765,409.41168,257.238,0.15712853
1339,Langova 2009 Vlineves-046.jpg,grave_photo,87.09282,229.16025,535.85,395.82535,0.14173646
1340,Langova 2009 Vlineves-046.jpg,grave_cross_section,32.61862,697.2709,448.83243,778.02576,0.11976697
1341,Langova 2009 Vlineves-047.jpg,map,80.30054,116.18118,486.07727,314.93817,0.19034205
1342,Langova 2009 Vlineves-047.jpg,grave_cross_section,91.23871,695.7882,512.2136,771.2709,0.10885892
1343,Langova 2009 Vlineves-047.jpg,grave_photo,80.30054,116.18118,486.07727,314.93817,0.10779843
1344,Langova 2009 Vlineves-048.jpg,map,133.56216,393.19855,492.25363,555.9297,0.41352278
1345,Langova 2009 Vlineves-048.jpg,grave_photo,133.56216,393.19855,492.25363,555.9297,0.17722619
1346,Langova 2009 Vlineves-048.jpg,grave_cross_section,76.49411,408.77872,483.04745,549.3405,0.16084541
1347,Langova 2009 Vlineves-049.jpg,grave_cross_section,98.642654,318.46622,413.09265,349.65707,0.110604644
1348,Langova 2009 Vlineves-050.jpg,map,123.808685,211.83194,522.1244,417.60556,0.23517942
1349,Langova 2009 Vlineves-050.jpg,grave_cross_section,87.60376,696.118,506.9762,774.0799,0.102001004
1350,Langova 2009 Vlineves-051.jpg,grave_cross_section,90.12242,695.07007,504.5838,771.45276,0.105670825
1351,Langova 2009 Vlineves-055.jpg,map,117.35626,106.583565,465.26135,294.34018,0.49804583
1352,Langova 2009 Vlineves-055.jpg,grave_cross_section,90.44583,292.54373,508.24918,326.20584,0.1655917
1353,Langova 2009 Vlineves-055.jpg,grave_cross_section,72.13684,111.96203,460.1994,299.3425,0.11661781
1354,Langova 2009 Vlineves-055.jpg,grave_photo,72.13684,111.96203,460.1994,299.3425,0.1101827
1355,Langova 2009 Vlineves-058.jpg,grave,104.61908,112.874664,215.94968,211.62128,0.26779076
1356,Langova 2009 Vlineves-058.jpg,map,94.35013,101.104195,217.84229,220.70761,0.23107411
1357,Langova 2009 Vlineves-058.jpg,grave_cross_section,104.61908,112.874664,215.94968,211.62128,0.13600397
1358,Langova 2009 Vlineves-058.jpg,grave_cross_section,89.61278,695.27704,508.23114,769.81744,0.10702564
1359,Langova 2009 Vlineves-060.jpg,map,64.85112,31.784744,392.0464,454.77856,0.3875979
1360,Langova 2009 Vlineves-060.jpg,map,60.395706,269.78882,378.22284,566.5266,0.16320746
1361,Langova 2009 Vlineves-061.jpg,grave,300.38312,117.09454,416.12933,215.29495,0.9856983
1362,Langova 2009 Vlineves-061.jpg,grave,106.61171,115.557655,218.30305,215.21765,0.9125667
1363,Langova 2009 Vlineves-063.jpg,grave_photo,90.26703,367.92572,429.18958,534.0623,0.15855636
1364,Langova 2009 Vlineves-063.jpg,map,90.26703,367.92572,429.18958,534.0623,0.10230815
1365,Langova 2009 Vlineves-064.jpg,map,109.11499,376.78668,443.99518,559.9398,0.47653106
1366,Langova 2009 Vlineves-064.jpg,grave_cross_section,101.4736,551.14484,400.31396,580.8449,0.33828506
1367,Langova 2009 Vlineves-064.jpg,grave_cross_section,-13.419769,557.00354,606.1748,582.6786,0.30425555
1368,Langova 2009 Vlineves-064.jpg,grave_cross_section,85.53517,620.8423,516.5113,768.58374,0.13601296
1369,Langova 2009 Vlineves-065.jpg,grave_cross_section,55.139755,301.3542,521.0458,403.1604,0.37043208
1370,Langova 2009 Vlineves-065.jpg,map,55.139755,301.3542,521.0458,403.1604,0.12292136
1371,Langova 2009 Vlineves-067.jpg,scale,197.68399,339.64697,294.55536,350.31262,0.35416934
1372,Langova 2009 Vlineves-067.jpg,scale,199.0727,320.73483,292.94846,334.74258,0.2800778
1373,Langova 2009 Vlineves-070.jpg,grave_cross_section,86.23111,697.90985,501.6498,772.1142,0.1060631
1374,Langova 2009 Vlineves-081.jpg,scale,155.19263,233.00598,464.55383,264.53,0.40982854
1375,Langova 2009 Vlineves-081.jpg,scale,284.93555,79.70088,416.16254,95.47481,0.23119691
1376,Langova 2009 Vlineves-081.jpg,scale,335.13037,242.25803,460.44183,257.02164,0.11717247
1377,Langova 2009 Vlineves-097.jpg,skull_photo,155.05772,95.78366,198.60164,150.073,0.1552876
1378,Langova 2009 Vlineves-100.jpg,grave_photo,101.08174,451.59195,161.6166,538.69666,0.31537387
1379,Langova 2009 Vlineves-101.jpg,grave_cross_section,20.286606,697.86664,445.8108,776.9334,0.10025579
1380,Langova 2009 Vlineves-102.jpg,grave_photo,159.89258,84.445244,443.82758,234.56842,0.18625076
1381,Langova 2009 Vlineves-102.jpg,skull_photo,136.34605,97.61508,172.49547,142.35043,0.16911313
1382,Langova 2009 Vlineves-102.jpg,skull_photo,147.48755,121.68856,179.26904,157.77173,0.10797896
1383,Langova 2009 Vlineves-103.jpg,map,48.04605,109.189926,463.6319,248.49757,0.147581
1384,Langova 2009 Vlineves-103.jpg,grave_cross_section,48.04605,109.189926,463.6319,248.49757,0.105389334
1385,Langova 2009 Vlineves-104.jpg,map,46.159332,91.13663,526.3489,421.67282,0.12009443
1386,Langova 2009 Vlineves-108.jpg,scale,323.37045,571.4942,463.84396,589.2486,0.628763
1387,Langova 2009 Vlineves-108.jpg,grave_cross_section,292.81573,79.98671,438.15515,161.35532,0.2780326
1388,Langova 2009 Vlineves-108.jpg,map,304.88983,92.64384,425.32568,152.57195,0.19477785
1389,Langova 2009 Vlineves-108.jpg,grave,292.81573,79.98671,438.15515,161.35532,0.18402356
1390,Langova 2009 Vlineves-108.jpg,grave_photo,292.81573,79.98671,438.15515,161.35532,0.11710808
1391,Langova 2009 Vlineves-108.jpg,grave_cross_section,33.87303,367.01794,531.0301,453.77997,0.112021185
1392,Langova 2009 Vlineves-109.jpg,grave_cross_section,318.46817,156.06113,439.85135,273.79254,0.2862354
1393,Langova 2009 Vlineves-109.jpg,map,77.73007,43.333893,500.15616,380.35828,0.23772277
1394,Langova 2009 Vlineves-109.jpg,map,112.12439,80.910515,383.36264,278.11182,0.21603997
1395,Langova 2009 Vlineves-109.jpg,scale,327.55627,574.7489,460.0636,594.4918,0.18354706
1396,Langova 2009 Vlineves-110.jpg,scale,344.3421,573.06995,457.71448,590.59814,0.34708884
1397,Langova 2009 Vlineves-110.jpg,goods,179.21375,270.61685,260.1614,355.79086,0.3282622
1398,Langova 2009 Vlineves-110.jpg,map,120.39583,47.39615,489.3853,429.42462,0.28437138
1399,Langova 2009 Vlineves-110.jpg,goods,203.10439,295.5879,252.1208,340.05017,0.23207085
1400,Langova 2009 Vlineves-111.jpg,scale,332.00116,575.2427,462.94757,592.08875,0.6753177
1401,Langova 2009 Vlineves-111.jpg,goods,388.76865,382.06516,427.2371,417.27493,0.22633302
1402,Langova 2009 Vlineves-111.jpg,goods,333.43274,356.76926,393.15967,438.76083,0.19035545
1403,Langova 2009 Vlineves-111.jpg,goods,319.89932,84.818504,378.4357,160.61996,0.13246618
1404,Langova 2009 Vlineves-112.jpg,scale,79.98804,61.945618,419.89032,90.17488,0.148825
1405,Langova 2009 Vlineves-112.jpg,map,111.56828,95.94681,527.325,395.48996,0.10559812
1406,Langova 2009 Vlineves-113.jpg,map,39.284317,248.9658,506.30664,585.9264,0.59466755
1407,Langova 2009 Vlineves-113.jpg,scale,332.75598,578.89667,458.6637,592.50055,0.37365395
1408,Langova 2009 Vlineves-113.jpg,goods,403.29913,444.22067,444.60968,502.4645,0.3692252
1409,Langova 2009 Vlineves-113.jpg,scale,127.00961,221.23732,221.01132,241.14088,0.16857913
1410,Langova 2009 Vlineves-114.jpg,scale,316.5314,570.99335,465.75595,589.0838,0.4243634
1411,Langova 2009 Vlineves-115.jpg,scale,327.11594,575.7781,466.15182,592.01746,0.7484411
1412,Langova 2009 Vlineves-115.jpg,map,54.112076,48.70244,479.01154,379.5702,0.4036647
1413,Langova 2009 Vlineves-115.jpg,goods,407.20242,226.67392,457.12344,272.20892,0.20253125
1414,Langova 2009 Vlineves-116.jpg,scale,329.62006,566.05286,465.4286,584.7167,0.4202074
1415,Langova 2009 Vlineves-116.jpg,goods,372.14862,442.4975,424.93262,531.3417,0.26146805
1416,Langova 2009 Vlineves-116.jpg,goods,305.93088,89.958954,347.6553,127.88048,0.15675429
1417,Langova 2009 Vlineves-116.jpg,goods,417.40884,469.66537,462.92203,498.84317,0.14119124
1418,Langova 2009 Vlineves-116.jpg,grave_cross_section,37.11612,572.0225,476.7512,599.6136,0.121584535
1419,Langova 2009 Vlineves-116.jpg,map,27.411652,315.14948,545.7573,569.5125,0.11432447
1420,Langova 2009 Vlineves-116.jpg,goods,386.28506,464.9869,421.2283,515.83575,0.101773135
1421,Langova 2009 Vlineves-117.jpg,scale,333.3946,576.06555,459.85028,595.272,0.57319224
1422,Langova 2009 Vlineves-117.jpg,goods,113.22003,485.43326,186.76013,545.2715,0.1992379
1423,Langova 2009 Vlineves-117.jpg,map,117.412994,80.071014,490.8878,353.26047,0.17043774
1424,Langova 2009 Vlineves-118.jpg,goods,419.3381,342.58008,463.02402,408.97754,0.49795172
1425,Langova 2009 Vlineves-118.jpg,scale,338.3427,575.1859,463.48096,592.4415,0.18958296
1426,Langova 2009 Vlineves-118.jpg,goods,237.83371,323.96576,283.51968,384.3766,0.17092314
1427,Langova 2009 Vlineves-118.jpg,map,44.606125,61.93547,522.67944,400.96063,0.16659267
1428,Langova 2009 Vlineves-119.jpg,scale,333.1703,574.70184,463.31458,591.701,0.5063781
1429,Langova 2009 Vlineves-119.jpg,grave_cross_section,84.99992,576.7745,446.2646,598.52716,0.45404708
1430,Langova 2009 Vlineves-119.jpg,map,84.59227,293.67706,493.36145,587.5903,0.24536684
1431,Langova 2009 Vlineves-119.jpg,goods,371.25977,277.7059,424.98047,356.2816,0.17594598
1432,Langova 2009 Vlineves-119.jpg,grave_cross_section,279.79733,501.55908,367.36838,565.505,0.16423243
1433,Langova 2009 Vlineves-119.jpg,grave_cross_section,104.63706,502.79593,207.28796,558.2532,0.11743494
1434,Langova 2009 Vlineves-120.jpg,scale,328.61023,572.4857,460.95276,588.7927,0.28182313
1435,Langova 2009 Vlineves-120.jpg,scale,158.87236,568.1539,476.13995,598.7491,0.22090077
1436,Langova 2009 Vlineves-120.jpg,grave_cross_section,34.756866,570.20264,414.84952,596.58606,0.22024064
1437,Langova 2009 Vlineves-120.jpg,goods,235.62419,505.8635,259.66815,527.79626,0.15364668
1438,Langova 2009 Vlineves-120.jpg,map,52.295624,38.692154,568.9751,410.65063,0.102069184
1439,Langova 2009 Vlineves-121.jpg,grave_cross_section,67.66162,581.8368,389.56244,605.05725,0.36342612
1440,Langova 2009 Vlineves-121.jpg,scale,334.32898,575.5604,463.08002,592.7001,0.27411518
1441,Langova 2009 Vlineves-121.jpg,map,98.82953,75.823364,502.47656,394.79102,0.17315902
1442,Langova 2009 Vlineves-121.jpg,goods,262.27194,464.73447,297.4459,511.99088,0.1567101
1443,Langova 2009 Vlineves-121.jpg,goods,256.20746,497.31744,286.65094,513.1508,0.107934356
1444,Langova 2009 Vlineves-122.jpg,scale,314.21793,557.14294,395.61075,568.8613,0.14403269
1445,Langova 2009 Vlineves-122.jpg,goods,238.44507,317.06964,271.1799,340.6286,0.13434261
1446,Langova 2009 Vlineves-122.jpg,scale,318.03226,448.6352,371.62546,458.0506,0.12816842
1447,Langova 2009 Vlineves-122.jpg,goods,420.26956,86.73994,457.09518,142.39035,0.12738833
1448,Langova 2009 Vlineves-123.jpg,grave,325.58972,388.23117,454.4345,490.18375,0.9747268
1449,Langova 2009 Vlineves-123.jpg,grave,182.29167,392.82565,296.0,493.9659,0.3695587
1450,Langova 2009 Vlineves-124.jpg,arrow_up,361.43243,199.61548,373.76038,214.41931,0.7398485
1451,Langova 2009 Vlineves-124.jpg,goods,364.93118,378.66425,398.67184,437.50897,0.5606956
1452,Langova 2009 Vlineves-124.jpg,arrow_up,355.52838,198.17982,370.33734,214.6693,0.2824432
1453,Langova 2009 Vlineves-124.jpg,grave_cross_section,91.92111,307.94592,455.41995,345.0276,0.20200898
1454,Langova 2009 Vlineves-124.jpg,goods,217.5663,357.42865,268.41092,468.54285,0.16588949
1455,Langova 2009 Vlineves-124.jpg,grave_cross_section,82.04089,176.55069,450.4195,286.46103,0.14189537
1456,Langova 2009 Vlineves-124.jpg,goods,349.761,361.71347,403.93103,445.97958,0.12322657
1457,Langova 2009 Vlineves-125.jpg,goods,340.5297,386.7067,385.17252,447.41592,0.54343647
1458,Langova 2009 Vlineves-125.jpg,scale,335.6311,574.15717,460.69965,591.2597,0.5140931
1459,Langova 2009 Vlineves-125.jpg,map,106.719894,72.227646,499.36755,379.4353,0.40312558
1460,Langova 2009 Vlineves-125.jpg,goods,247.44891,108.572044,292.4629,162.7548,0.20431055
1461,Langova 2009 Vlineves-125.jpg,grave_cross_section,291.9268,465.29083,465.56302,537.94745,0.17364796
1462,Langova 2009 Vlineves-125.jpg,grave_cross_section,324.8108,182.77194,428.58765,222.37064,0.13638107
1463,Langova 2009 Vlineves-125.jpg,goods,426.9193,475.85678,462.11725,521.26587,0.130349
1464,Langova 2009 Vlineves-125.jpg,goods,354.40674,326.81262,388.1858,368.45,0.10729161
1465,Langova 2009 Vlineves-126.jpg,scale,313.7183,560.74164,452.84512,574.5092,0.7259742
1466,Langova 2009 Vlineves-126.jpg,grave_photo,100.66169,86.31646,341.05713,233.86642,0.68318576
1467,Langova 2009 Vlineves-126.jpg,grave_cross_section,304.72644,394.12433,447.67566,550.2529,0.28951794
1468,Langova 2009 Vlineves-126.jpg,skull,139.30185,488.4294,176.85757,531.89044,0.20689303
1469,Langova 2009 Vlineves-126.jpg,grave_photo,139.90704,386.57428,259.54205,567.0008,0.1478932
1470,Langova 2009 Vlineves-126.jpg,grave_photo,341.37555,323.96405,430.82562,400.67554,0.13964993
1471,Langova 2009 Vlineves-126.jpg,grave_photo,310.017,253.83478,435.57584,424.12592,0.12044238
1472,Langova 2009 Vlineves-126.jpg,grave_photo,299.94904,390.24332,455.17584,553.6797,0.1193946
1473,Langova 2009 Vlineves-127.jpg,grave_photo,324.80774,377.3409,440.0741,551.4061,0.8252166
1474,Langova 2009 Vlineves-127.jpg,scale,286.71985,553.40186,464.53876,572.42676,0.41572735
1475,Langova 2009 Vlineves-127.jpg,grave_photo,230.9772,66.40831,461.75937,272.81824,0.33223575
1476,Langova 2009 Vlineves-127.jpg,grave_photo,116.59138,219.30185,260.1675,376.34,0.14084245
1477,Langova 2009 Vlineves-127.jpg,grave_cross_section,97.58778,91.819534,242.55232,371.52344,0.1059039
1478,Langova 2009 Vlineves-127.jpg,map,167.76364,72.71367,453.42752,381.71448,0.100368775
1479,Langova 2009 Vlineves-128.jpg,grave_photo,157.06697,294.07132,423.05188,514.0373,0.59460163
1480,Langova 2009 Vlineves-128.jpg,scale,324.09,543.9242,449.43405,563.0354,0.23799932
1481,Langova 2009 Vlineves-128.jpg,grave,160.22913,294.84875,436.0196,495.29614,0.20686108
1482,Langova 2009 Vlineves-129.jpg,grave,121.270935,51.50908,466.62506,310.6189,0.32839668
1483,Langova 2009 Vlineves-129.jpg,grave_photo,90.89091,301.66656,325.34848,546.14905,0.25629628
1484,Langova 2009 Vlineves-129.jpg,map,144.04163,56.514328,486.7002,351.59222,0.24653079
1485,Langova 2009 Vlineves-129.jpg,skeleton_right_side,354.21036,297.84528,432.897,433.682,0.1977639
1486,Langova 2009 Vlineves-129.jpg,scale,316.32166,545.9903,453.5498,567.0795,0.18051744
1487,Langova 2009 Vlineves-129.jpg,skeleton_photo_left_side,354.21036,297.84528,432.897,433.682,0.13677222
1488,Langova 2009 Vlineves-129.jpg,grave_photo,87.76614,54.801636,384.314,274.5138,0.11967305
1489,Langova 2009 Vlineves-130.jpg,scale,318.31186,548.31177,454.97787,567.44104,0.6511658
1490,Langova 2009 Vlineves-130.jpg,skull_photo,149.25146,128.63574,188.76395,165.40244,0.30878842
1491,Langova 2009 Vlineves-130.jpg,map,154.80307,74.499084,484.27322,441.648,0.18954475
1492,Langova 2009 Vlineves-130.jpg,skeleton_photo,375.56036,289.20853,451.83325,390.34073,0.16463256
1493,Langova 2009 Vlineves-130.jpg,grave_photo,375.56036,289.20853,451.83325,390.34073,0.15692504
1494,Langova 2009 Vlineves-130.jpg,grave,190.39691,142.88858,430.2975,513.15466,0.14557807
1495,Langova 2009 Vlineves-130.jpg,skeleton_right_side,267.14517,253.9492,335.66415,381.4356,0.119692005
1496,Langova 2009 Vlineves-130.jpg,goods,375.56036,289.20853,451.83325,390.34073,0.11947967
1497,Langova 2009 Vlineves-130.jpg,grave_photo,107.01991,98.73322,310.8852,240.50552,0.10305425
1498,Langova 2009 Vlineves-131.jpg,scale,312.24405,554.91583,454.5433,574.09283,0.31751403
1499,Langova 2009 Vlineves-131.jpg,goods,122.46994,461.48297,214.61786,542.4398,0.24278535
1500,Langova 2009 Vlineves-131.jpg,grave_photo,344.3901,431.29993,443.116,508.24585,0.21943337
1501,Langova 2009 Vlineves-131.jpg,grave_photo,284.5533,80.51595,458.88687,280.93024,0.20746417
1502,Langova 2009 Vlineves-131.jpg,goods,103.572464,348.89655,178.2444,423.86603,0.13879472
1503,Langova 2009 Vlineves-131.jpg,grave_photo,122.46994,461.48297,214.61786,542.4398,0.10314896
1504,Langova 2009 Vlineves-132.jpg,grave_photo,269.78265,66.12459,464.39496,255.26643,0.41743234
1505,Langova 2009 Vlineves-132.jpg,scale,329.90833,554.4726,448.1795,572.07465,0.38232067
1506,Langova 2009 Vlineves-133.jpg,scale,314.64655,554.1622,461.90527,572.7692,0.39520139
1507,Langova 2009 Vlineves-133.jpg,map,164.62013,76.94501,476.36536,393.0124,0.2670277
1508,Langova 2009 Vlineves-133.jpg,grave_photo,220.82268,83.6363,453.54163,296.4757,0.20602834
1509,Langova 2009 Vlineves-133.jpg,grave_photo,126.71161,301.93512,430.0321,528.074,0.10853563
1510,Langova 2009 Vlineves-134.jpg,grave_photo,125.67727,58.028328,328.4842,244.24127,0.9788754
1511,Langova 2009 Vlineves-134.jpg,scale,315.75415,547.5773,464.92432,567.91455,0.24023964
1512,Langova 2009 Vlineves-135.jpg,scale,305.69083,549.76086,466.16086,568.1985,0.66745156
1513,Langova 2009 Vlineves-135.jpg,grave_photo,314.24338,370.87732,453.51376,518.25226,0.3708103
1514,Langova 2009 Vlineves-135.jpg,grave_photo,104.30292,58.61364,232.8522,249.3518,0.2896288
1515,Langova 2009 Vlineves-135.jpg,grave,314.24338,370.87732,453.51376,518.25226,0.24334572
1516,Langova 2009 Vlineves-135.jpg,grave,156.93884,49.048645,463.1123,383.93808,0.2373341
1517,Langova 2009 Vlineves-135.jpg,grave_photo,312.0459,177.83115,437.44574,357.25424,0.21546574
1518,Langova 2009 Vlineves-135.jpg,map,156.93884,49.048645,463.1123,383.93808,0.20006758
1519,Langova 2009 Vlineves-135.jpg,skull,341.53006,468.98093,381.3212,508.59824,0.15448034
1520,Langova 2009 Vlineves-135.jpg,skeleton_right_side,304.84006,372.39627,461.63797,504.94217,0.13070185
1521,Langova 2009 Vlineves-135.jpg,grave,98.201126,45.394455,250.18849,256.0166,0.11298598
